Unnamed: 0,Hour,Minutes,Sensor_alpha,Sensor_beta,Sensor_gamma,Sensor_alpha_plus,Sensor_beta_plus,Sensor_gamma_plus,Insect
2895,23,13,71.57808418281118,256.2034915753676,-54.9566582594173,-72.61574604466048,-94.54463251456812,-63.91685350277372,2
5039,21,28,-71.11972026201111,-130.12815228697937,-25.85345600966814,10.147111121216302,5.597279066792022,-24.61889945033952,1
5784,22,33,18.655836763410903,-323.3269183820408,-237.47878958542285,225.62476692641945,-38.19434810044698,-98.63905511944796,0
618,22,23,13.800886569202095,-14.30658214721845,-93.38115552130115,-26.17072375040872,-0.4927499527516055,157.40307485035288,0
5987,20,59,-45.1993546139258,-184.60087438570235,-6.801756473732157,88.87405266665023,-21.87736908827781,29.522169398298647,0
4519,21,11,-155.24028732686392,-118.81246629229896,-116.60583697123326,63.68025612713441,-4.628709239521869,71.96064770806184,0
4684,22,16,-39.12341969864784,-30.54054014708744,47.63012680820129,1.0904817921978394,-58.54259847312002,-22.837800078827275,0
3532,16,37,-136.28490519670763,-5.002116847597393,-136.88007023603976,172.5491977743961,130.18892279462725,43.79670632977087,2
3077,20,39,-12.771477302998209,84.57583309219858,-10.188029076874985,30.612329119126947,-187.46433343887853,46.3657588002836,0
4696,21,17,65.22422685734041,-50.53030887520939,-104.55476524295466,-33.06383975063947,-132.75536405304766,59.44035298510724,1
1413,9,10,21.44420521826381,-153.62833873341157,18.70791546431625,44.59688269384139,-84.37457471645845,105.69567006200114,1
2201,23,9,66.86364469130373,100.97008042709273,-99.21392396135268,78.13070105245363,37.78849870648172,-122.32603152207042,2
2001,18,44,-35.480396568632315,22.02081844701671,47.41842668385493,28.615943163300877,167.07886862268853,-95.65945772374523,0
5218,21,54,60.56583530205446,-230.4481518510292,159.47858298988453,-36.0332101554479,-40.43521815064148,-124.67713751472895,1
869,20,29,46.56227787690172,18.302345142126278,-80.16172392592608,-44.19619282690965,248.1385384926573,119.20617076221048,0
2358,21,22,110.0917871442626,202.3663042555156,48.675573773497824,-67.92961522023779,77.21432578907732,-38.61159289409129,0
2006,21,52,-99.39027832697144,271.00452037740246,155.87444434059466,-149.27142559123726,-4.061197813215802,150.61332948719064,1
6431,18,34,1.8325089177304552,-135.38343821121782,222.00642463809524,202.1297503532728,-71.91971801592598,-17.555862525306843,0
5395,20,0,7.928141878069682,139.50244949373803,-122.30898273984604,119.32755118107966,-23.89797928255508,-15.083946873792456,2
356,22,5,-24.20534304171153,232.70347732170555,-79.7241668955855,-12.927635715705277,-70.85085828099841,-31.721997919659167,2
1162,21,15,74.00396157117517,55.00606394914405,96.98353100575746,-54.65692942854214,-8.571922384938944,39.82481110706264,1
5312,20,28,-72.21649585783355,-46.72632484541557,-79.93876089120252,53.64241137505429,-105.9770638858377,-42.73532724371182,0
3089,19,52,53.291137320703264,-51.15328098980525,-32.43824612988077,93.64052230878576,-60.8586286441334,95.30380162027993,0
5780,22,12,-59.31538799028342,-35.03899869725141,-66.494072646308,-4.781905341798232,-104.65043617647544,-91.10379370565246,0
4401,18,21,0.9135588389475452,-247.47246473240048,-148.41971729652948,137.9009903189635,-178.2870870539636,92.02110296565232,0
5688,22,48,74.87141187740146,-277.0839179906545,-80.04656237320349,234.3636303293274,72.91560988064862,37.98595101646791,0
6904,22,48,75.78654600085315,3.737545836259315,-54.39396352987968,-52.95394266174696,56.69451477571458,17.857887919863465,0
1890,20,42,116.65986233854476,77.86778437279686,-40.28774012788905,-72.51475744508859,-2.964942945743702,-166.13712340365723,0
579,19,7,-79.2125520362322,82.93330303192268,-18.498319165971267,64.54345814939151,-23.388529559532056,-6.06848811405513,0
2319,21,34,103.05240234116914,223.89531349403345,84.62258434280632,-145.75945316216448,21.228847628084104,-108.21341324487838,1
5993,21,33,95.1502895267526,48.255121187179874,1.3965387808697605,21.317397480931294,126.21795031378956,-106.72499069174106,0
1691,20,17,146.0867451200843,-70.72924450144819,-241.35713410952167,123.14153936047994,-95.11172326274352,8.433839334100101,2
862,21,55,116.72276104619226,-0.4010838080663159,101.60602284030732,-5.985282123175661,71.46039139291598,223.01716484821767,1
6631,19,15,46.61205914483202,130.463914295382,35.69716191373995,-11.070476091378968,53.74651082064631,-114.33830994745672,0
6230,22,46,113.90471171026572,-150.20831657671158,-80.52528224631224,108.57186148827589,-74.8207509670014,-153.24493020416998,0
2380,21,54,1.7383816562025094,-24.275823303363875,-37.47603333452746,71.72261514442077,4.751970880383103,47.79490882251599,0
2378,21,58,66.24353326443365,-56.04353242204139,-87.8720967989834,-93.78100776416206,138.8005065339216,-19.46742433508081,1
6532,21,31,35.37539399853172,-241.73035778797103,118.67321371554996,164.86622909975364,7.1444799327964645,-84.93780459575521,1
5416,18,57,60.67809431041683,-36.95270436539582,42.789064774830734,-297.61717254155474,59.035417335668924,108.11823287229804,2
3559,13,53,-112.83656960519956,110.27654331345992,44.17264303452514,-93.8919608002639,-17.67792991512826,-13.782722210774478,1
1116,22,38,-86.97215638309842,-10.4300386966251,-18.99285373737781,15.78284575043929,-140.96738357011307,50.0871861607332,0
1541,19,11,-27.4423014981494,121.33985922849068,-52.345622785166256,23.190733933352515,-199.7182877847765,32.39132464210926,2
5143,21,5,-4.979041853607154,-101.51498091582498,100.54319488524656,-31.98955828996737,-16.153778844942593,64.28481758920633,0
5381,21,49,-37.88846476121589,-39.95355939938571,-128.33400928570347,-19.429648854799776,47.87140870797023,-83.79847751051594,1
6437,22,25,2.233295780169016,-89.61112566573048,44.74719776028152,35.20997673964884,38.46774177379848,-111.2119812915059,0
5099,21,20,-64.51517454896083,165.63890887932726,-168.2432250484919,97.32774916430284,-118.85286826675517,73.41980922901263,2
6566,19,40,141.44148973963152,-12.02232725977418,-12.156262660174466,-9.945061154915855,29.89828634162645,176.31479284022532,0
5696,21,43,8.700818128974504,86.91132783465572,69.5481473730082,-80.32032781112179,-10.19360765849398,-7.34563660956305,1
3409,21,31,-102.90895855830357,17.93404080532971,-182.6028088153771,-124.83522512104987,4.973981915379516,146.9180339633452,1
4746,22,16,-211.22842047840436,-0.6245127949738305,76.51968346992122,110.68389368983732,80.85900233806052,-70.32486637658796,0
4553,21,59,8.143119947972213,-24.67954096117128,40.164784727286815,-31.91376967788939,216.91117743360496,-36.33877448025887,0
2500,21,22,64.76856692049326,-135.38517841635752,54.87134392352908,-199.3984362603352,19.802236828608056,85.99700541080577,1
6622,22,23,261.9349464452212,6.081634314006401,117.55453082957985,94.41113924618637,45.577233311747314,164.57609373207757,0
4391,21,57,152.06231193606862,-413.1283212561981,-199.49035807339385,237.94811234725864,-90.89808342982018,71.32518363175822,0
6200,21,37,48.27204412260584,-92.2394219922471,-60.66349607318201,-21.84272459888001,60.54855071568455,31.00100794503054,1
6208,19,18,-144.0407569232596,-21.220500740933364,5.493230322961118,123.57865878782314,-48.8775241782229,63.73581293535945,0
6889,21,53,-95.89132417489223,89.63363572681669,65.97993066302537,-92.47938837053492,10.316328562532428,66.12789322566984,1
3318,18,7,-43.68831974051616,-70.34915083473163,-22.29154782190631,40.16270982933922,-103.53237417613646,184.5283378513221,0
5266,21,1,-133.8048874791138,-157.55334306914256,-226.30307719239525,144.35793640348277,-57.82786265324293,174.29719048761362,0
4894,21,25,-56.76550290431335,242.6282580796993,150.8471992172026,-136.37000428572497,69.95519639273489,-103.17148437742352,1
6670,21,51,-84.6819633887629,55.98529475253606,77.84744198212489,-51.95266058713393,78.11161559220409,122.57955557385118,1
3370,21,40,-126.33998884636274,18.6977742168834,77.38970592716576,-44.332658107067886,59.4575703350168,-95.6744367935976,1
5781,18,52,-145.0662036870166,-242.9444672722697,-109.66085074683826,125.78003270822155,-12.77237225327306,-40.50097732757405,0
6038,21,0,2.0961355096284806,65.45236094999058,23.517797634794217,-78.5388632335693,-32.85038583523359,-130.49542537612055,1
4647,21,11,180.6377689330717,113.57174003584882,86.86499966599916,-103.89510637792608,125.91614414826904,125.55965463715386,1
6712,22,0,-156.3460264081311,-18.20570568552884,-71.26207728255385,-3.252162137256853,-68.28368554990422,86.81045868046068,0
2052,23,59,-77.95721479292749,314.0588063514724,0.8658498467055353,-104.2431830953532,67.8895609062974,-28.83571542453073,2
1776,22,12,112.03400275971045,0.6662583156590518,45.95561285928175,-20.340839964780344,-122.97158044075547,-173.6576806244583,0
3580,18,54,-47.46941824913833,-220.82779670483143,-199.1301168973938,72.42735829042437,-6.972095108447521,16.367707431791313,0
6589,18,42,-142.7928596873623,30.73065682743174,-73.32710848596888,106.32850635008498,-18.97753301244773,-5.860018240930165,2
2536,21,34,-112.15511284766689,-34.7826220178964,49.4596265927605,89.75154821667782,17.423669953772738,-51.51525333162945,0
5022,18,25,-116.46098669123488,93.65691404905104,-31.980692438496387,9.044442780403172,227.45774009254797,35.78257359370603,2
3684,9,38,-140.04055866751096,-2.9479574363509897,-176.12106088275797,-57.560179347994975,64.12071172293466,-98.15290535360444,1
1592,21,37,-61.8097615016453,209.39686533213495,136.90553773407464,-118.6082319182086,121.4026764839688,-50.28377971643671,1
1723,21,30,-51.21441564423797,73.61986314789655,127.63948377199937,-61.70082891509205,79.16003489205707,-65.61254515598836,1
5559,21,42,-3.387981776385669,-55.56974003417711,-4.141018071384705,56.788665089349934,-229.1291591260181,105.7339548894843,0
2611,21,10,95.61930917470453,136.28497101952595,156.47445659380242,-75.25174083869518,-21.85592166762237,-133.87482054679748,1
4755,21,20,42.25103051600151,234.5983805435125,95.2614295616296,-176.3899289591967,179.784487412243,38.23867634866458,1
490,21,36,-24.29482342594422,-190.95656072804744,115.5081656165651,-86.76417880216553,74.10930028842203,-42.824315921082864,1
5884,21,37,1.7733935671869605,-0.0248712940632445,-76.92085455925277,-7.756679550492295,-194.9922073559463,-59.71768280849974,0
2910,18,53,26.04283629161617,-3.931705907319538,92.1779225025745,35.945376187331334,66.08035731411184,-67.71613005693268,0
1006,19,57,112.54734494786588,-132.88450495889643,106.30876123514324,46.40779047698488,-120.3040058468281,97.20437142346807,0
5492,21,44,52.87101063463712,11.260923395999011,44.94683145315582,-49.8683048576243,-110.00796579103536,47.352718051040725,1
2503,21,58,22.72310598053973,116.7316939402334,46.57852526613711,-105.56871040619096,79.05325955835448,-100.51234690754664,1
4407,22,40,-8.932043839417236,-113.9949182660884,212.7812629209248,126.8587331969336,33.49045131918732,83.86940467600425,0
2314,21,37,-200.7269243581972,6.030817537469435,61.83296182267436,-40.30219397053162,-6.466316897654218,-34.022718005843586,1
2554,21,27,4.636368777772682,328.6650297335058,139.78070013033252,-198.95203755202107,-149.44164119222472,36.38461076346135,1
1417,19,1,-36.05125690351018,23.43321252170707,81.35847230718352,-48.79574608602243,-4.595686313066078,-57.10782330347324,1
3096,19,58,34.94264535375456,18.54778886533417,23.534496519587663,24.08492017074217,67.45807934371612,45.73798226636077,0
25,21,25,-47.30390868816499,-16.804636873196554,74.10310417770796,-12.297079278863954,-88.94739609045776,-11.33141329285954,1
2409,19,8,80.01529756548135,-136.10431967521382,-57.32395631456928,-51.622154771948495,163.19154473119448,-6.649038886049119,0
1113,21,19,202.21261286051737,51.7152466514299,-239.38703074841,-95.1653535994647,-210.73246557466453,-36.86248406402724,1
4149,20,56,55.171396431427375,-20.149668307194723,-9.656382736714075,-28.360877273949413,155.74427911424215,30.36275042721868,0
1552,22,27,9.69508119587313,-151.22979485535004,-141.98290630568033,98.42223158652624,-80.44219153209698,128.36931223970902,0
5979,21,49,107.83944752335064,-51.45601611458572,-73.14664675248761,-136.3475440328564,55.71989986889771,10.313669976337833,1
6497,21,3,-109.2595436914249,187.26663520940417,47.40805498949855,-149.95504377392186,147.67717679521087,-83.54956372865463,1
5239,21,21,95.95026862141631,-113.55870904738488,132.4194805127851,143.55080258971796,79.9124167160303,-85.85335570683526,0
433,18,10,92.02104788367636,-110.15003510190648,-57.340207540357525,91.44378524976617,193.12969022308735,1.16797390619741,0
4030,21,59,24.32015053866219,-13.078600934032092,68.83355583494182,34.45129258959266,61.36874101172348,2.278650075280088,0
2655,13,32,-123.01921516226204,-141.2974586402379,-28.747879873449996,134.56674988452806,-43.704808015579566,-21.081695800412213,1
5758,20,35,17.46890337557939,-5.280200086981123,-79.77777396163332,-51.774923891179306,-222.5121567873392,-156.58669479533006,0
4741,4,38,-130.7254517319226,-6.943827728821317,26.85313436037717,104.45340497305484,-183.8487237348915,-49.9410461722443,0
4078,21,4,38.817935919999634,-53.394698071989865,-70.30081363138588,-102.62228682775734,-188.4874393377193,-70.69298185904188,0
1127,20,20,108.62803238710993,-153.9366702905536,-1.9268973242924423,-169.47099108669795,-187.2346477449161,37.506104425664816,0
4284,7,31,-47.34994651030907,270.82201560784387,78.74467983122697,-70.13367424062864,129.49655024465025,34.63003334311924,0
5190,21,18,-212.08819401717847,-30.16406534688356,-115.66271631999136,-98.87977738728664,51.02254171269466,-156.1641284723226,1
6011,21,40,66.65041870949298,206.39524568101763,82.99313827622265,-145.2405954658555,33.472857240645084,-49.021433172127736,1
2518,19,42,-4.43867015720781,-20.444456108788412,98.13875496043453,193.0864237600661,-119.87186073097698,22.493644196986985,0
6728,21,40,98.62687528332503,-125.11045907937648,128.3080410971004,214.1295038471549,-132.53431315100676,49.88573875534554,0
1102,21,14,-90.65702128844556,60.27956853196476,18.93838998650256,-94.54173688898864,-11.644099345732156,-8.249622826543042,1
4814,19,37,11.324022439187525,190.8319138354176,-205.45619098609765,118.18330299204209,132.89842035444934,53.61592616854144,2
4742,20,44,-133.193560589129,49.36993215878503,-9.370804557182522,-82.41221412949096,-34.00104695974604,33.91217231926952,0
4221,21,56,2.899719403464073,86.39823288990203,-242.0031530634579,-245.7959336799555,56.60746740729024,86.25832605593166,1
5185,21,43,8.713589460187556,-84.99560290501307,-95.09626673494192,17.063680019958138,-10.570370327591789,8.652508140128452,0
6099,21,2,122.54233372600004,-52.00804385451956,-102.91956634029276,-58.44266809999896,40.49535109099888,-22.065507484369327,1
194,21,40,-15.128244549569612,95.319183171219,60.06692009789847,-94.58195140717994,-10.394718913430028,-50.48772688161732,1
615,19,57,3.0624352742783243,-98.87144724019788,16.868679178943204,45.657128789346565,117.8758171329511,-54.38197580305607,0
643,19,5,111.50726186613352,-91.95025315092886,231.9826326098326,132.7329970440985,-28.060193467756868,292.60263099561564,0
5030,21,53,-111.48432856787396,-33.134146863701126,-42.90090012578087,64.31233365232892,178.53951080498155,47.15891696271851,0
3116,18,17,-12.227513247862566,-108.7929679696097,-78.27971727913288,76.99921612271358,89.19005984094443,17.133861901315537,0
4812,19,45,-72.58275305349807,-119.05087124325516,-128.67582609500522,121.82161489444718,-47.93916714855407,35.95928967542306,0
2776,20,43,-99.37516427815504,194.3755280751455,-17.599301073617212,-254.51999973465584,-59.98857601424679,115.85077457527328,0
5738,21,57,-180.93259183159083,-85.97885619427264,-33.10420426382023,-112.76760944084684,119.64251225135908,-9.6697806580734,1
5914,22,10,-62.500273678528,-4.6766586300891255,-16.922147120944697,-129.49203216089978,8.613116541388003,21.08814924029444,2
3352,20,9,-108.67012506683422,-141.676069807742,-52.799335666335146,117.0168086652867,-209.4941145732828,-97.8975354709884,0
330,21,57,8.008427803870024,198.25642544151356,156.3953666056153,-111.1617524021402,150.90952420516504,27.338459107759817,1
2207,18,3,17.579268637117373,-172.24234088106033,12.545962110411512,-62.441110778072975,151.95308024638595,-2.556435264658695,0
4581,23,21,31.225549183106576,47.83032343822354,63.365463545509904,-42.01294632886195,13.229091421561916,-27.48388669761824,1
5037,23,41,-32.97400818047163,90.59510984212712,-194.1216768428613,112.09290415397486,-60.60938792586346,-102.97573683771238,2
2670,21,34,-19.382606380492863,167.75844162131293,79.0309088594418,-125.24270491799628,33.64464799561293,68.14479419283757,1
972,14,36,56.14731734530633,-88.45917173245881,-23.52549804310907,-128.3858552890352,118.58342092148932,82.84861566934312,1
483,16,11,-148.4411612000689,-71.65068034665308,-76.0842271870251,-26.91299678068284,77.80789427371381,-62.408579946441336,0
2420,21,9,120.64320445361614,141.62531458945745,131.18857240585297,-94.962393662034,100.11482732721132,11.521491047622913,1
2602,21,10,49.07759656235573,26.70467599761649,146.90321890910263,-15.84242272826949,63.88022085412843,-153.70707595002347,1
719,21,25,143.3188041410283,-6.857382195563433,-65.80491513378675,31.900621691286457,18.24869300625064,-70.02027531144992,0
3651,21,53,99.92200324199597,52.076522668100544,2.8600082439563246,8.76461309187243,27.222660872882347,-93.9531006469441,0
2059,21,53,-4.863326685408271,-63.37006160492911,-46.97397126721792,-37.22059767535018,-89.7346579693597,-65.12228515085151,1
2803,21,4,-70.15720931159966,-161.42859308915192,79.87570335057103,-129.3363629446659,70.09544811725114,156.96706139654114,1
2566,21,15,-89.61068521034468,189.05802886631452,-49.89079239344015,18.00186317169118,-42.75859591581009,143.35061711352012,2
4674,21,30,-10.620173719840434,63.57445028090646,110.05496116464695,-48.30395910939519,30.6722881269378,-205.3249960150708,1
32,21,24,38.12276664688491,149.71415544681386,169.22079712521202,-70.0801321926709,-86.05031181429369,-47.87703256243344,1
664,18,14,-22.205286226163523,-130.33509943930983,123.29283886612154,154.78292418887452,37.43285163736003,-151.81858034371,0
5505,21,4,-103.86961288440222,-30.9695528395974,-89.19151284990818,-204.90381567959312,-72.84696847335623,29.816007608084448,1
5683,21,11,48.56137358887904,64.61931333784192,61.409050890262826,-64.82906415718422,-77.99365373171192,65.24640143820758,1
1444,21,8,147.74645483483226,-64.98860631821795,10.969359381453891,-21.9843063668424,86.36476619731721,-18.16873535116525,1
3317,21,20,162.42777762748352,-60.74478481255818,-30.01578385387562,-28.17060609730649,-82.21563560275341,87.1738883542237,1
2792,19,14,-5.713587978084425,-172.43821193474437,79.37404780696554,-4.533003737336305,-83.75837567742768,60.01904341656567,0
3295,20,11,23.310419363007178,-14.03603349160325,28.77826859978413,-3.9785679780440897,-13.678757190566252,-146.38139413665425,0
6823,22,6,-52.10975761683466,-137.7746451779254,-64.19260938756867,65.32659591180096,108.82050943583911,-70.56049852993436,0
1705,20,51,24.151635471637984,-20.06880090419465,-18.1971311011633,-6.057700088931384,26.76819697529393,-159.8175313088811,0
3306,18,37,-72.42833597460155,53.331769699528174,-56.38019026826494,21.210067665816744,-4.327289038462101,-26.329444119864228,0
5284,21,23,-96.66627723916385,-9.615737850085948,59.41806864027456,-26.189147474476155,-135.08056098466244,206.94122123857616,1
5118,20,49,92.74952938647344,-96.52941219457632,-153.95237866230966,120.8550661364312,50.23209438233282,-1.245627827025015,0
5002,19,50,-112.4278732227534,10.4108790939466,5.3178765752971096,136.95397051430632,95.57271414989596,109.78976041513486,0
4655,21,27,90.89046321540413,282.0874788217516,132.27410800803509,-167.1690667975942,-71.02927364301446,-150.8593390325342,1
118,21,52,-23.52259207613387,27.169190576165303,-17.96372070110769,-19.80481162638882,86.17137584559825,-114.09165532467104,0
2277,20,58,16.966778899935388,-186.4334964776441,125.91055726767036,89.99602680826162,-197.66499445766124,56.45022190091488,0
2905,21,58,43.69505744525118,17.103580749289605,-177.87895541447384,-144.55184242543277,-75.92207622141086,-56.4507942507964,1
1401,21,15,-98.08179634700382,47.57536367158093,-183.9496275015088,-264.4788968029898,-11.917737416534829,-190.784932570551,1
739,21,31,-134.2011046369317,151.56461007056333,142.73848065986203,-69.28491510436079,-1.9244460025165264,84.72322549822927,1
2456,21,59,98.23840764765616,5.461128376905444,42.891215379715575,-121.95398004891884,-94.7206039803874,68.27985969084945,0
170,21,6,13.440269018917354,85.68685398540774,101.26721056593526,-55.24171210978426,-47.66060610909902,-3.315169944191891,1
540,22,38,-32.215784366234715,-86.63797424142163,176.40302252975042,157.06514982773663,78.67798050001909,-145.56444399955535,0
883,18,26,61.41817976871352,-3.297807094010685,-21.10269047511433,20.768007450706406,10.875823440737406,-151.37261340753437,0
5243,22,48,-102.63378884240034,-137.02518613781876,271.5191223929665,211.64198287845176,179.9349872727945,99.13247463993294,0
6068,19,12,95.5201569112982,-70.99942247127086,44.27713321635542,32.29580762536205,17.81771064954581,-121.47030028722408,0
3824,21,3,-112.67394064981788,-62.91289734846978,-66.3546475154498,-115.2506028858372,98.30438787795718,92.1128251568136,1
3752,21,25,77.04793912785497,67.4685151631384,-198.29409216844084,-335.1414937350504,122.74809279025597,-171.06386827026176,1
674,21,32,-194.52264155302785,-8.948141643585094,-162.60799451474202,-49.889606185154975,60.14814536223568,79.67795934930054,1
3209,19,27,169.31809176705417,-301.79587884019554,-48.681363600034864,-225.9749323312701,237.26866096472745,-52.453022420808814,2
4863,20,48,65.57848161059626,123.38481487804822,63.90586964912004,66.07255755770413,79.47142841741474,35.88025583167019,0
2915,12,44,122.70056988677082,-80.30909423382455,-29.169551174998748,87.41451641476297,110.11495170581304,-133.15084357066547,0
3248,21,16,-38.79180605833977,-91.3139335681771,-77.35989593918767,80.01544225205306,-15.35590307318045,47.22980741005993,1
1815,4,17,61.84435331944184,69.99836653374072,38.35303020054444,-9.30520082144244,40.23191704255466,10.575292530609923,0
4335,21,15,-190.4047721185964,-25.307710014420454,33.967965942291464,-32.922456417003595,-1.444608144497588,39.49054391452936,1
3535,21,33,85.46664107357913,115.35314841943644,59.04542652003176,-115.42465785376515,-105.40268272311155,102.2504605214606,1
2100,22,51,104.80036411048124,-222.5450232277145,-89.12530633132374,194.3045262098993,-50.06848213825084,22.374283178156112,0
4192,21,15,7.011194251254173,-150.44022644289996,-4.723211610429656,-28.39681439274961,7.471005878450448,-187.85591085765947,0
6938,21,54,-70.05301732812332,109.96682354064558,-53.40770794828068,-96.57301971574724,95.6174936944036,156.92471012135047,2
5896,19,17,-12.354904831123896,258.3437106166596,105.893287889683,-96.21626081049908,-41.61768188354763,89.70722680498785,0
2101,21,28,7.278679168938786,-159.49795422659804,-36.24731331147797,59.55529403349082,220.00787893075545,82.7066172960455,0
5930,21,4,28.25151942537473,49.75935583241569,-32.04409131214978,-103.55139048059269,95.80002152828918,-26.49330064379041,1
3871,18,24,171.01804796845582,-74.0615022483101,-88.092659018541,147.21386782101885,-54.47304597732058,3.711451266024928,0
1548,18,8,-71.13856094983537,101.35633409915808,48.86360691653918,-15.111645855380171,-114.5614655832295,-129.62845283901785,0
4839,19,54,-3.816823550758016,-114.62552049662408,164.3824327104955,146.44894254612544,43.71789309131516,-16.696019036305188,0
5657,22,16,-38.93166436338839,-103.0886014859348,-111.85766736462692,-110.10152802429482,104.65024798272395,163.13743623462307,0
355,22,49,53.62495950301048,-67.37886831525842,258.8541139570743,250.91024512638165,-13.694905038807152,0.4123993169395942,0
3450,21,58,32.84371170475902,53.13478800067397,-215.56111022610375,-184.74403689274388,-28.76191673815426,195.5741734763683,1
4246,21,49,45.641241769166136,14.777020653753404,-190.2937539668876,-110.1199417796076,-104.139434379375,-91.9338467964275,1
4845,22,48,126.00868880693264,88.24025470266068,5.955423576146579,-8.537361629427542,-130.34065922465692,20.281053099112768,0
2535,22,24,47.84619218413856,-441.0240750608802,-243.97827690397008,273.96474222580576,-42.32334301410952,143.29484776067102,0
6195,21,8,-158.0706843067566,154.4715571472067,106.87823760977678,-109.55308503953049,-94.5718719006921,155.21143204784812,1
3220,21,22,-55.71518080070469,-31.36876060807039,51.79046075505269,-16.710578940974052,-20.647584893100586,50.3862057834837,1
4986,21,33,-55.73988333326578,-187.7425178435189,61.233484484707205,73.04815189231601,-46.57385830390905,-141.7868638514851,1
2373,21,2,85.36381189673654,120.43294834486368,69.5744086095911,-29.797122104782535,-63.59888554581359,-14.619985041563664,0
1051,20,21,-56.13557469238006,115.89044481088092,-11.886495654934247,-63.29879680414354,-22.943448197184647,-152.20636394092878,0
3074,21,41,-181.6585517982109,-385.12012221370605,-221.12930898397337,163.71537469367323,164.7624552632721,33.013664776662544,0
2321,21,5,69.87609485198867,58.26323145453623,-270.1168245698401,-36.553831430419024,0.9475699799667612,-40.33512821262092,1
4467,21,38,-206.83836542868823,40.75807316434644,74.27176246316643,-41.1020900279264,-70.24601945172074,57.51176512022474,1
4510,20,54,220.2137431343957,-39.00647396587536,21.572736916787527,16.094359641150724,-65.72314781447758,66.27539072398882,0
1751,22,34,116.87254532884457,12.096699956573588,-18.84542552028116,-167.25500362197062,-104.91352819702604,7.400730910347208,2
3410,21,1,-109.98552779104888,202.93564674207795,136.65302425973542,-142.3514789872331,-119.4877681176979,-64.3284694895447,1
1772,19,50,-149.0914706140142,-145.6000521253531,152.9174777500439,196.87005929204872,0.0290165222870213,-71.19665634699619,0
1196,21,49,-36.14307736634626,45.79228006646812,6.7934054937885175,57.10268200340528,-215.7534805730935,-63.4785501368897,0
1878,23,28,79.15990027080025,159.4031291267187,2.121944644124385,-1.1620769093137362,14.954485718318448,-23.04225325654225,2
2668,23,32,32.91356371042082,64.3012163809627,-146.29767188770137,212.8486954267769,83.78336042879808,145.12061920951194,2
6986,20,37,-31.160626639208797,46.96528527264081,27.962447249515087,-12.297766763228978,64.5153063752848,39.53656575676612,0
2016,22,57,160.22863061179433,-51.47022811354578,7.355147836329657,123.09377147502856,-206.6349190355593,-54.172287941164086,0
2005,22,59,-41.55432606287178,-108.94474479952068,-42.76955208670172,38.7608387291541,-175.59976652494117,-48.22413796636079,0
5676,22,14,12.902024695314704,-69.5517424587282,-56.40151824016165,112.1269898889119,-123.01342353805528,-119.01004471841053,0
1482,18,5,177.73470555126593,-23.83768269139599,-93.87967220967884,-55.77009652742917,-27.570315588924714,26.575004628294884,0
3237,21,19,35.453665345240864,-72.84398314446277,-71.32188702286625,-46.013927441618144,70.41364089906256,213.1191786254141,1
328,20,14,-169.1755747437551,518.3958781878849,-36.36681537489597,65.26041486385785,-41.16057912907869,-26.023372084206716,2
648,14,5,38.619128536588,150.64034275158994,54.90214168769762,-86.76424337594281,123.13522071307844,-13.450881357261988,0
2945,18,8,-66.90180514421672,-62.16783956418127,-35.6468599131035,24.51091460933756,-116.095914297397,30.150520474316973,0
3379,21,12,-2.066842017690216,-178.6298546664558,129.8197744361045,-211.0891979468362,9.04526482730975,-46.61707307289641,1
1123,21,39,63.74018644204011,-7.228007885346932,106.3824233954246,-2.063183339065888,-22.386918657664637,95.10998511516917,1
3838,22,57,-62.85984521468242,13.109579996726085,239.20959323257296,167.65061047037045,100.91429806179472,-41.2191455082512,0
2788,18,51,25.102721537768712,-27.3176251793016,123.93972739019264,178.36935000869997,-69.940570695183,190.0566298311751,0
4624,21,34,-51.4028554945456,-64.34204931972467,-44.48177613922904,83.56243763760428,67.04652921418271,41.60951576694778,0
3405,21,28,-205.9188656893912,71.122348212981,180.0345050507606,-8.331469203221998,138.65833034143398,37.85585134993339,1
4294,21,44,39.30583155575943,-44.67560786622078,31.009866844192963,-21.474881302287784,8.042421598197887,95.90828596341927,1
6028,21,14,36.59716520327469,172.12500406382964,163.65893143187577,-94.47703478270267,58.99555842911282,170.33811516613926,1
5860,21,3,93.74102978940464,69.40123003868071,7.631485986236908,-101.01550932239336,-65.80844989481643,-79.26330443411345,1
1259,21,53,-79.60482085297808,-122.97131293843292,-45.23251108457117,114.33066636264957,-1.8483588611600144,-34.3738973771448,1
4140,10,23,-8.464011413723297,-99.0580107465182,-4.514829051948121,-3.90452533424267,29.26458411436121,58.57832595827711,1
5832,23,44,-63.30508431225791,38.359312016860514,-113.20930580129414,125.25475059784388,14.117499009399817,34.59986640202793,2
5834,21,56,-13.1107124291276,-88.06921808717496,-88.6458578282603,177.57395097206066,63.07192591502646,-9.859166187104606,0
1519,21,54,9.709932393681504,-214.7715160719269,248.3534452784469,413.896548394593,-29.76364267412795,28.83206206576105,0
1378,18,50,-34.022932478929405,91.89841830564347,-135.34117929462258,-219.1033722052226,-6.490519041135964,-7.717427683947012,0
5107,20,16,-270.556401272976,-246.62768690130773,134.13489635192332,207.68935239599747,61.11503710510412,-62.05514834410258,0
