Insect,Hour_n,Minutes_n,Sensor_alpha_n,Sensor_beta_n,Sensor_gamma_n,Sensor_alpha_plus_n,Sensor_beta_plus_n,Sensor_gamma_plus_n,is_day
2,0.9090909090909092,0.5423728813559322,0.603748321923845,0.5904758565076782,0.43466406021334114,0.4924469467972346,0.46125461014074004,0.3307462780526135,1
1,0.9090909090909092,0.9830508474576272,0.44330590974303613,0.749875355800063,0.7653633602320375,0.35195152022293635,0.5959065741543155,0.2561747294663311,1
0,0.8636363636363636,0.5254237288135594,0.3245299972430622,0.757872062160782,0.4543222157660162,0.4966648814563714,0.6125439739897277,0.6963273000373498,1
0,0.9545454545454546,0.9322033898305084,0.5753689828652939,0.6131880259755844,0.556703214201147,0.4714842010808949,0.3085442849952801,0.5316566820356919,1
1,0.9090909090909092,0.1016949152542373,0.43666673635556924,0.33701618281317564,0.7324534404437046,0.6493245765190042,0.75317939919374,0.7616574130219451,1
1,0.9090909090909092,0.7627118644067796,0.3823744606337422,0.3896069077064975,0.6447407801564374,0.5345771646339249,0.3775046379634952,0.4738963071535966,1
2,1.0,0.03389830508474576,0.4563868662561423,0.648461542051836,0.49525069509852715,0.5466161927670868,0.29820968953735016,0.38966715959617754,1
1,0.9090909090909092,0.9491525423728814,0.8216619110011166,0.5418613591577925,0.571837545284236,0.45637457104760554,0.34634117896122113,0.4229108887396931,1
2,0.9090909090909092,0.288135593220339,0.5778578001854012,0.6170611349873489,0.3248324268359375,0.6026215038038948,0.6310403176613639,0.647770375597194,1
0,0.8636363636363636,0.711864406779661,0.4926231185381882,0.4037944402703617,0.41216608269245747,0.6975244805713243,0.20128998222325395,0.5433204095444837,1
0,0.9545454545454546,0.4745762711864407,0.4581251251811712,0.5875797442236877,0.479440996796076,0.5279442206005871,0.3436151460485827,0.6562442352385173,1
1,0.9090909090909092,0.8305084745762712,0.5456263767595628,0.38910499441277424,0.7215230815291503,0.3092663679893654,0.6138292739646195,0.7284477135750264,1
0,0.7727272727272727,0.9661016949152542,0.42784534160331944,0.40596189042540715,0.4430711533993869,0.6581653639452912,0.5393341175292642,0.5750529395092313,1
0,0.8636363636363636,0.3728813559322034,0.5857698863928799,0.5297393759546419,0.714913838426787,0.5989236720522613,0.42114196179274077,0.5924417027625131,1
2,0.7727272727272727,0.2542372881355932,0.5071611687460534,0.6334130536906635,0.5674725111420877,0.49295138951122214,0.4960843376172967,0.07269727711455,1
0,0.7272727272727273,0.711864406779661,0.7801863316652332,0.5789962240252399,0.5822964253633355,0.5573442251864253,0.515344690964898,0.5278114690082657,1
1,0.9090909090909092,0.9322033898305084,0.5384911041745354,0.554269591957055,0.36635956295723565,0.3377254458410457,0.33997768416534346,0.5529509991333195,1
0,0.9090909090909092,0.4067796610169492,0.5082568425699622,0.4777813170560887,0.4384628247094734,0.5646788044784519,0.6185788043040337,0.837576775580184,1
0,0.9090909090909092,0.6610169491525424,0.6431777106842759,0.7357129350138691,0.6486988907296405,0.44178336962474846,0.5818068026500235,0.37703227372686976,1
0,0.8636363636363636,0.06779661016949153,0.4388115084898726,0.5881841272946572,0.4685517734953741,0.3405440806280778,0.3767067518528102,0.7194477435143655,1
2,0.8636363636363636,0.9322033898305084,0.7638001796844105,0.6454375206627037,0.39185243177692936,0.489818140062308,0.35549988434334145,0.5497483041643793,1
1,0.9090909090909092,0.864406779661017,0.44309505912147945,0.38015304618770407,0.7123972768225453,0.391726881717787,0.6106565843989585,0.7608176663221585,1
0,0.8636363636363636,0.288135593220339,0.5600798935025446,0.6762726840277231,0.5719669633503417,0.4062548481347328,0.3494737356825004,0.5595700998284381,1
0,0.8636363636363636,0.559322033898305,0.6358830206476045,0.5352373242854149,0.40176112884737997,0.42506501707812605,0.7099652658526071,0.5269879514652245,1
1,0.9090909090909092,0.4406779661016949,0.536443150355955,0.6435754937511489,0.5752725673531717,0.3598203848067954,0.3887407983340567,0.6939724626358509,1
0,0.8181818181818182,0.4576271186440678,0.2996943317021421,0.36902388097656746,0.3730712233589949,0.6002609064952915,0.6206103401873998,0.6419801117614461,1
0,0.5,0.3898305084745763,0.5979452979442723,0.5450750476446921,0.6306184513495436,0.401643280303543,0.678828713258036,0.5030164092236937,1
1,0.9090909090909092,0.01694915254237288,0.5169403976109674,0.6461961448301258,0.6972870753004405,0.43747013313013194,0.4303218555347386,0.5285735900256322,1
1,0.9090909090909092,0.6101694915254238,0.5638346847001104,0.5874128172577701,0.6720922555132693,0.4331314092499311,0.5545542138261111,0.3846292543905964,1
1,0.8636363636363636,0.8305084745762712,0.9751155702551277,0.45060424838445284,0.5735481144112602,0.35633754091060915,0.3208490694897586,0.5837549316690088,1
0,0.8181818181818182,0.9152542372881356,0.6231351209098208,0.5963980795150221,0.4933146729472206,0.5271608458461601,0.7082878070793663,0.6382405691601856,1
1,0.9090909090909092,0.2033898305084746,0.3472717582220093,0.500406468328101,0.4143186252394042,0.5203737220019746,0.4989758849589231,0.5763116211468068,1
0,0.8636363636363636,0.9830508474576272,0.5384323014117489,0.6087502263883289,0.5904172551009171,0.598975218883268,0.2171394731607178,0.49145350672962124,1
0,0.8636363636363636,0.22033898305084745,0.5889127205842634,0.4129367371257734,0.3987431459267698,0.5610048453319133,0.7656138868786727,0.5770011912055725,1
0,0.8181818181818182,0.5254237288135594,0.5768884535574212,0.48092724104877604,0.4580715554183537,0.5704086443847559,0.576738437017217,0.41758394059805015,1
0,0.8636363636363636,0.03389830508474576,0.5286545759235848,0.33774195136031365,0.37041526050086254,0.6850395016096132,0.18605340213656152,0.40559789017058623,1
1,0.9090909090909092,0.3050847457627119,0.3107307996216382,0.4748345638304779,0.5199469276322449,0.3631320851570359,0.5989264040421666,0.6958518506076634,1
0,0.7272727272727273,0.23728813559322035,0.5121831748736562,0.4659525116217348,0.7139238383685675,0.6233629798982013,0.5947654486666981,0.459365173740404,1
1,0.9090909090909092,0.9491525423728814,0.3627250140475468,0.4649855605530417,0.4664587451150902,0.610151471539564,0.49539867644508734,0.6020245081422021,1
0,0.7727272727272727,0.5423728813559322,0.6444922803718629,0.6239594566544948,0.5165649787036767,0.49786341865119693,0.5039311336625469,0.5455512170874697,1
1,0.9090909090909092,0.06779661016949153,0.5990176711160677,0.6596691788792738,0.5591285252885398,0.3440666733868033,0.575054924787224,0.7400432553162908,1
0,0.7727272727272727,0.3050847457627119,0.560941170972685,0.4529802468717761,0.4591494407187876,0.5628395305936303,0.3405463884207876,0.595876269763373,1
0,0.7727272727272727,0.9661016949152542,0.568744318714485,0.5801702078493611,0.5696237338166408,0.5869424884033483,0.5821466920778406,0.6825903623518805,1
2,0.5909090909090909,0.23728813559322035,0.6429105509575462,0.6092196055935932,0.5208010664507503,0.28358054233802443,0.31669805613882523,0.6195909287582345,1
1,0.9090909090909092,0.0,0.6039479069878839,0.4709936314091674,0.4686803982909166,0.46715852936631824,0.6793477066762009,0.5372931932010383,1
0,0.7727272727272727,1.0,0.5434306261413685,0.49610392651605667,0.7750352704084829,0.843341605533665,0.3619648986809101,0.5366383713425618,1
1,0.9090909090909092,0.8305084745762712,0.6242662777372684,0.5768090030784528,0.30633959704139196,0.36874801307594773,0.4796563614561874,0.4379556565447575,1
0,0.7727272727272727,0.15254237288135594,0.5098886303179457,0.5297441846902157,0.7074809505136341,0.6616719104560296,0.43797516013157556,0.4629372870165895,1
0,0.8181818181818182,0.6440677966101694,0.6512268361922439,0.3851570207776181,0.4169082655663822,0.6603960167836035,0.33651342833083053,0.35860747439194063,1
0,0.9545454545454546,0.4745762711864407,0.565516533590901,0.5902448221675751,0.4364077972548213,0.4707903056261517,0.6588799705536149,0.4136850936943959,1
1,0.9090909090909092,0.7288135593220338,0.5166322229389118,0.47670198429002125,0.5103402154224999,0.3968015525184961,0.2604443502426419,0.6913244391160155,1
0,0.9545454545454546,0.11864406779661017,0.6375643433095326,0.479484582708158,0.4339833807600761,0.6749964259095794,0.5823919797520214,0.4421641876874971,1
1,0.9090909090909092,0.3050847457627119,0.3583161915428359,0.6279754918786894,0.6685828584950922,0.41035163301865846,0.7839778356189863,0.29978072023962304,1
0,0.7727272727272727,0.5932203389830508,0.5523360560923484,0.5411454333596515,0.6207484854024308,0.6002208456786543,0.4998062270150785,0.30379577338010183,1
0,0.7727272727272727,0.22033898305084745,0.8328123458808456,0.4551573792588162,0.6399422469599625,0.6718998469007924,0.30122449566035653,0.5939037555910497,1
1,0.9090909090909092,0.9830508474576272,0.779400465062053,0.551891735244526,0.3685265987207461,0.3556759424562816,0.318462578098245,0.6577511254805412,1
2,0.9090909090909092,0.4576271186440678,0.5044466577347233,0.7374292548181656,0.34968524965296965,0.5934513063475078,0.4258098255168937,0.5680497829615793,1
1,0.9090909090909092,0.03389830508474576,0.564207014012738,0.6825091066220893,0.622089185563138,0.3584395697589898,0.7015947062351134,0.46382971182642474,1
1,0.9090909090909092,0.3559322033898305,0.436195547443874,0.6043817360392616,0.5349315117456257,0.37022288345701,0.6353162138945803,0.35661929877431225,1
0,0.9545454545454546,0.5932203389830508,0.7230178127666191,0.5680597327544684,0.59849728174007,0.5403500637258812,0.5117385647510688,0.5180656316004734,1
1,0.9090909090909092,0.7288135593220338,0.5562073734877057,0.5995766253605597,0.2622709201890614,0.37440909758984703,0.43893713633687315,0.5812058647093756,1
1,0.9090909090909092,0.6271186440677966,0.37869353758923185,0.5907535920610112,0.5832092416176887,0.401143104647549,0.6700856188386126,0.7248718760426294,1
0,0.9090909090909092,0.9830508474576272,0.5920526392279041,0.7343210013161999,0.5730083954344386,0.3066162463130094,0.7214366420500542,0.26614905917583764,1
1,0.9090909090909092,0.847457627118644,0.4502082854400152,0.5477802632789404,0.37894992227957247,0.33009373735214886,0.4333338847829844,0.6474063449508869,1
0,0.9545454545454546,0.11864406779661017,0.7844465126648004,0.5303134872711515,0.49103232481311737,0.4017737177772967,0.28129708565452816,0.5068599893506086,1
1,0.9090909090909092,0.7627118644067796,0.6640479338334238,0.42696191081335166,0.5285865337595927,0.6923900250304974,0.536552166280338,0.6289753412969874,1
0,0.8636363636363636,0.3389830508474576,0.3635912556195553,0.5367472217115232,0.5610145169940399,0.5459143516295146,0.6467166507048226,0.4059681960156122,1
1,0.9090909090909092,0.4576271186440678,0.5402466863869182,0.6972745929056685,0.5471912586384868,0.28819256189854014,0.42069059864441277,0.48521320679856317,1
1,0.9090909090909092,0.2033898305084746,0.6184260290109136,0.7720348095033305,0.7808646852196698,0.3447076476792889,0.44937716761562885,0.6833256752369105,1
0,0.7727272727272727,0.3728813559322034,0.40136090621810616,0.3960095957436579,0.3891138001581617,0.6994452450354118,0.39370420020786634,0.6169347543669372,1
1,0.9090909090909092,0.6440677966101694,0.5564737041707231,0.5486865759582229,0.5957470573599513,0.4595427589959384,0.4610314655340597,0.5426768721705362,1
0,0.8181818181818182,0.5932203389830508,0.5177829838985495,0.7257587635368348,0.3671175875166059,0.3539141689614242,0.33287984423476846,0.6868140714433836,1
0,0.7727272727272727,0.6101694915254238,0.537856726119172,0.5899909491231725,0.4586582129844844,0.4409380133256824,0.5103406357906023,0.6304858366984595,1
0,0.9090909090909092,0.9152542372881356,0.665680944274512,0.5367410684164401,0.39779835979596384,0.5872155365957893,0.5919626629247123,0.425354756581296,1
2,0.8636363636363636,0.9661016949152542,0.5845714333767028,0.5589652102332948,0.5343462346882463,0.46395541192944345,0.39104990313459426,0.38541991060370717,1
0,0.9545454545454546,0.5084745762711864,0.5164629756656531,0.754645256504217,0.6216677119059747,0.4177680489636978,0.676440667394006,0.26208248073441004,1
1,0.9090909090909092,0.3220338983050847,0.5117240418508818,0.50115813934958,0.4529539567005253,0.4039821715754222,0.7159851724528972,0.4116906615313874,1
1,0.9090909090909092,0.23728813559322035,0.6253201616523545,0.5126993882897405,0.6140928670976199,0.5038201265359646,0.4711516005891954,0.5122266519844576,1
0,0.9545454545454546,0.9491525423728814,0.46975388026572973,0.5174081370427065,0.5988596952751385,0.4846168804246512,0.4890920064632925,0.7796395712959612,1
2,0.9545454545454546,0.3050847457627119,0.5543315535199758,0.6018174240538217,0.6743956010879173,0.4244626372294204,0.28509252664058854,0.718625124490742,1
1,0.9090909090909092,0.9830508474576272,0.2940188315196853,0.44828847243003256,0.5670858817941461,0.5310719249226125,0.44001170048780497,0.6376148651673752,1
1,0.9090909090909092,0.3050847457627119,0.5854700865937191,0.44227007569293575,0.5851983661309582,0.3821878467355313,0.6456836197669796,0.5665008434305425,1
1,0.9090909090909092,0.4067796610169492,0.6764731409753433,0.46106829216431755,0.5132837944630175,0.5139728451670773,0.22103170205890904,0.7898981644956382,1
0,0.8636363636363636,0.847457627118644,0.6514967397282829,0.5302672837674565,0.7383729693977097,0.7227328267535489,0.5081914926640405,0.5156376266523748,1
0,0.9090909090909092,0.4745762711864407,0.5082599723104062,0.5018866609419217,0.6413550987913784,0.660166789333548,0.4462644246204245,0.40535165650580274,1
0,0.8181818181818182,0.559322033898305,0.47002680420528636,0.4624501140245945,0.6856815842713474,0.6622537467978352,0.5943842085200506,0.3396312297312798,1
1,0.9090909090909092,0.7457627118644068,0.41464506852833644,0.516867957304189,0.7221597683811889,0.5353370873998169,0.6105409993722428,0.4120359483928366,1
0,0.8636363636363636,0.23728813559322035,0.594755210661156,0.4411742831190432,0.4670808113027913,0.6217415103041695,0.5224859600124454,0.5424867242870993,1
0,0.7727272727272727,0.2711864406779661,0.5116285517795289,0.5728516560010151,0.5647185804426538,0.5993932662658552,0.6273534907666332,0.32374261432657353,1
0,0.8181818181818182,0.3559322033898305,0.46898979278889336,0.5140201681090436,0.45256778692702077,0.3904775513299189,0.4921130633189968,0.45776449232705363,1
2,1.0,0.03389830508474576,0.659451097755276,0.9691771096208686,0.45961425177587156,0.5505434496956141,0.39812380659439317,0.579217799502859,1
2,1.0,0.7288135593220338,0.8012888176571796,0.7988567760420104,0.5010440408358611,0.39922028035710094,0.6467131794172516,0.623763621997241,1
1,0.9090909090909092,0.2711864406779661,0.6113544505031774,0.7469265705280124,0.642213766032196,0.2709682602640406,0.5872314987170458,0.34905220788037145,1
0,0.7727272727272727,0.22033898305084745,0.432614210230591,0.5842245299171182,0.44837971507158164,0.4144397290899318,0.5684989993711821,0.5162404844143206,1
1,0.9090909090909092,0.9152542372881356,0.5391575830735671,0.6105982679563206,0.5315467515233201,0.39941860394463785,0.39151506924018864,0.5785665885199263,1
0,0.8636363636363636,0.5254237288135594,0.3444055606957723,0.3808237798157461,0.7390650457824514,0.6795489442291323,0.31507468361173935,0.9034777197449194,1
1,0.18181818181818182,0.559322033898305,0.3710579436435122,0.475521005011714,0.46263975057187606,0.5411687685762,0.6872762105635631,0.5406693230423374,1
1,0.9090909090909092,0.6779661016949152,0.6715911229109373,0.4066748713751643,0.6217015522444621,0.4850688107881201,0.35705496769034073,0.7181679743001399,1
2,0.9090909090909092,0.7288135593220338,0.5464965454214185,0.6932710165396397,0.560198236609551,0.26894726466853847,0.5831431664737473,0.5325626834683441,1
0,0.8181818181818182,0.7457627118644068,0.6014162807255669,0.620916552067794,0.5919459363162062,0.5177221068695779,0.3979439074883444,0.5685512979515671,1
0,0.7727272727272727,0.9491525423728814,0.6952131106302342,0.43715583205688896,0.7495463952259973,0.7128546009436633,0.7424028206191546,0.3418803526446174,1
1,0.9090909090909092,0.711864406779661,0.40361340906816007,0.5431767699385749,0.3373811449601996,0.48628408417770724,0.7307454236678076,0.5621871682910744,1
1,0.9090909090909092,0.8983050847457628,0.5521343612333531,0.46752296294009904,0.5610849230662119,0.29487367664023717,0.49802797545801925,0.4293944918525468,1
0,0.8181818181818182,0.22033898305084745,0.7418223415572137,0.32553236788603157,0.34974308988971187,0.6570791648624396,0.8357072109931115,0.5125166692691953,1
0,0.9545454545454546,0.8983050847457628,0.715608147257394,0.31645017291534344,0.7809885853986781,0.6672573717423065,0.5641262957941535,0.44168687948562946,1
1,0.9090909090909092,0.3050847457627119,0.5247582439876448,0.41141238697029053,0.6190521980734148,0.4822270869249332,0.6745604949483603,0.29504857142175794,1
1,0.9090909090909092,0.13559322033898305,0.4225243004129968,0.46794594038210885,0.6559976768720776,0.5466351675883854,0.6397356244154144,0.4770882375720026,1
0,0.9545454545454546,0.4745762711864407,0.39801375111652637,0.4455825242410311,0.3933201233313752,0.649445624537037,0.5653495339663871,0.5019414223981453,1
0,0.9545454545454546,0.3050847457627119,0.508137211935407,0.6495906983556146,0.6437179236378077,0.49768007045865653,0.4657090791424216,0.8705861553944554,1
1,0.9090909090909092,0.9491525423728814,0.5638306145465284,0.437030949559808,0.538961260267291,0.5731254106781729,0.7581070646757561,0.5951175290352793,1
0,0.7727272727272727,0.1864406779661017,0.4600319544876216,0.44227545505687543,0.6001627379803214,0.708440054022752,0.7946323199724641,0.5589563335634473,1
0,0.7727272727272727,0.2033898305084746,0.43963185224972195,0.6496502405919116,0.4949250785534231,0.4310421925426808,0.4052826961569424,0.4813041760696181,1
0,0.9545454545454546,0.8305084745762712,0.45092073658215553,0.4757710876041242,0.6324371409432131,0.5847830584046944,0.6613626416768956,0.2947078172655725,1
0,0.0,0.288135593220339,0.8300085509864253,0.48365844660865537,0.6308240664325284,0.5737055562855253,0.17488578107523353,0.5776020746004802,1
2,0.7727272727272727,0.23728813559322035,0.5403521404336603,0.7262460573829637,0.35330081543509045,0.6025775202419649,0.17706118575368066,0.43311012747397154,1
0,0.9545454545454546,0.8813559322033898,0.3797005145636704,0.6524395221439742,0.45959925802830176,0.3903346090672685,0.6057449775188226,0.6490612993592072,1
1,0.9090909090909092,0.9661016949152542,0.4310429801670183,0.6321672819326009,0.5831755015519209,0.37499556055120825,0.5409757621337041,0.4862269222575402,1
1,0.9090909090909092,0.559322033898305,0.3660866849471547,0.4589479268931171,0.5246403077327589,0.4769531524897523,0.518472175372647,0.5778541896457979,1
0,0.9090909090909092,1.0,0.5419756889925208,0.5285390960754449,0.49342436658466426,0.5685167993039575,0.4031437916143,0.6652862637743187,1
0,0.7727272727272727,0.559322033898305,0.6031876612165293,0.48082280944635913,0.6102419871293293,0.615407120614202,0.8966375534061899,0.5037639754952637,1
0,0.6818181818181819,0.3559322033898305,0.7209346019028859,0.46280200741341315,0.6662385679586875,0.5128704226706371,0.6155420692208885,0.5661270528720801,1
1,0.9090909090909092,0.9152542372881356,0.672005552317616,0.4791302480028237,0.5222836966498428,0.33863907994316667,0.5522754333696163,0.17523699107128438,1
2,0.7727272727272727,0.8305084745762712,0.49451426077134136,0.5576195073200901,0.427559998473377,0.429562885889153,0.4715233011882415,0.5015924199240199,1
0,0.8636363636363636,0.847457627118644,0.5182045790018645,0.5170353786106245,0.5371693338503647,0.5190040833942471,0.6466334092582942,0.4953284385067586,1
1,0.9090909090909092,0.9661016949152542,0.5706351201015392,0.5163509476916543,0.41955352648417554,0.38602369425700034,0.5882229285056114,0.4834608559611847,1
1,0.18181818181818182,0.3220338983050847,0.3743390896681745,0.5343253789181801,0.36656152646681006,0.471902071386045,0.5086120416688811,0.4400327892965353,1
0,0.5,0.4915254237288136,0.47413045873911597,0.5337998951789295,0.6022950869399969,0.5528249157974655,0.5995382702586509,0.5472765570306841,1
0,0.8181818181818182,0.3220338983050847,0.30852088738482,0.6415645388490882,0.5301867934936084,0.4150025493262186,0.6423418320258087,0.3803618508129035,1
0,0.8181818181818182,0.288135593220339,0.5954079174743389,0.674504635058222,0.5304879306747531,0.46479229799618504,0.40988907001235714,0.44802659583548077,1
1,0.9090909090909092,0.5423728813559322,0.5482235772379499,0.5218844583426374,0.5699656719384191,0.45807747569773694,0.3852917608359287,0.54805431977176,1
1,0.9090909090909092,0.576271186440678,0.5348997730221526,0.5114654138325746,0.4304910019999288,0.38144900506895835,0.3870921554284128,0.41448262484357656,1
2,0.9090909090909092,0.8305084745762712,0.6935875160282315,0.5784580597819982,0.4155983504615805,0.3975544287204094,0.5173128855477216,0.5100837210081272,1
0,0.9090909090909092,0.15254237288135594,0.43667373903390067,0.2875045030683482,0.36081004715843823,0.8032450081246515,0.46863265388292474,0.3682320815723607,1
2,0.9545454545454546,0.9491525423728814,0.5838180741192235,0.6371566347894021,0.24857336804015245,0.753415663107284,0.3786336071686403,0.4871339298453557,1
0,0.8181818181818182,0.711864406779661,0.4146540688691361,0.5406411537990684,0.6269488762343897,0.6242221649584627,0.5923595242824908,0.28058875339170514,1
0,0.8181818181818182,0.7966101694915254,0.6365043162287831,0.6034804513453079,0.5194661105292828,0.40690051543728695,0.5559916379886235,0.5168305702130118,1
1,0.9090909090909092,0.5254237288135594,0.6529321553088326,0.5267674626685703,0.5558156261018007,0.4355549909245417,0.4469673701837222,0.44824063504967954,1
0,0.7727272727272727,0.3050847457627119,0.638154358282527,0.38303481465815137,0.43426325253076564,0.6906688008294719,0.22093705298879213,0.20932998325737281,1
0,0.7727272727272727,0.7627118644067796,0.7988646184534054,0.5473843002636491,0.41862391684906824,0.4727623357848274,0.3155741288320991,0.23132560711302838,1
0,0.7727272727272727,0.13559322033898305,0.5775406565822016,0.44477136022956026,0.7404278616297081,0.6221275299281955,0.7604382856147904,0.47239603327469815,1
1,0.9090909090909092,0.3050847457627119,0.7270467416309561,0.38648083652746296,0.5971094307308086,0.694554738200771,0.5998692735856801,0.4773855572340248,1
1,0.9090909090909092,0.4406779661016949,0.7809538178563626,0.5755542687071137,0.30427117324266867,0.386821680500551,0.6955751709576278,0.42640846744906613,1
0,0.7727272727272727,0.9322033898305084,0.43123745360994997,0.6331285630676257,0.4856641669401695,0.3709507373633769,0.3482660826125746,0.5583790303570859,1
0,0.9545454545454546,0.5254237288135594,0.7516452083576203,0.44820739640498136,0.580617525376011,0.507145568675125,0.22844553735724668,0.47592397558794275,1
1,0.9090909090909092,0.1016949152542373,0.326987845349749,0.6294636618064604,0.5659883920609068,0.36902812715502464,0.38176283830106533,0.40762607049461724,1
1,0.9090909090909092,0.288135593220339,0.49665619798168265,0.45535373490207753,0.5513864812569585,0.519842347837619,0.3003851761094745,0.6015210167864974,1
1,0.9090909090909092,0.7796610169491526,0.5451001820642873,0.6066678911378846,0.7963398803866932,0.48880539668545214,0.47414309913305835,0.5891563995508337,1
0,0.7727272727272727,0.3728813559322034,0.4402593595897981,0.5926901335691396,0.5339480587042856,0.3777138641211284,0.3510016445791587,0.48140766785300654,1
0,0.7727272727272727,0.9491525423728814,0.4746487855977584,0.46907150792941055,0.5059223252768031,0.5784959300009432,0.6157730112428946,0.31339152008864757,1
0,0.7727272727272727,0.2542372881355932,0.6291477885933052,0.4121000510074887,0.36759039042217073,0.6489251289129919,0.5351800580388416,0.5584000336324589,1
2,0.9545454545454546,0.11864406779661017,0.3477928841590991,0.6776575682709249,0.44106745078827486,0.4735823026077989,0.6189201607683695,0.5107967793504503,1
0,0.9090909090909092,0.15254237288135594,0.551304987186194,0.4602356764227055,0.5547564154233353,0.38975527782045155,0.5081967149026824,0.49357466504725334,1
1,0.9090909090909092,0.6271186440677966,0.4147183501274077,0.587571578242986,0.2751227531040809,0.3987483353554459,0.5265443590735869,0.6875473362671987,1
1,0.9090909090909092,0.288135593220339,0.5730724103464182,0.5211635801812416,0.434680519891093,0.3486226286433709,0.5556975266401859,0.5675399876295554,1
0,0.9545454545454546,0.9661016949152542,0.5476953642253705,0.40472017226352447,0.8569126921474312,0.7351178024560744,0.5573110292581174,0.5726886963430029,1
0,0.9545454545454546,0.01694915254237288,0.6072014464825015,0.2543637198970656,0.2872886571807069,0.7817216240084747,0.4762132504795207,0.6097698727062997,1
1,0.9090909090909092,0.864406779661017,0.49918206221024874,0.36518168284760677,0.7306227535024664,0.42797675710741484,0.4566048499998191,0.5396226355311009,1
1,0.9090909090909092,0.7966101694915254,0.43809587360131014,0.6764012377142634,0.7423785503109974,0.42620801891438825,0.8181507793378571,0.414884173739265,1
2,1.0,0.1016949152542373,0.3060205707751854,0.6058748301812664,0.39772548795249235,0.49471726293491336,0.31121805510606726,0.6436829888486201,1
1,0.9090909090909092,0.3559322033898305,0.5992101231110564,0.7330079492553248,0.6081769932253692,0.2798477191665226,0.46503970684738405,0.9415317723455591,1
1,0.5454545454545454,1.0,0.7648519240111016,0.4949042238610109,0.4655319457265602,0.4209368884335918,0.6621236043244426,0.6785074515110776,1
0,0.9090909090909092,0.06779661016949153,0.554264845794466,0.5620500692125788,0.566175075520237,0.6004066057351682,0.502477090148436,0.28029762480238646,1
0,0.09090909090909091,0.423728813559322,0.47920887443066246,0.6386211327150256,0.5638595851696905,0.40965197523978486,0.9434226537711129,0.7426306178649816,1
0,0.9545454545454546,0.06779661016949153,0.45308905213102807,0.36154426215724206,0.41981660051072794,0.6724029216429387,0.6098406201143051,0.5543691680075088,1
1,0.9090909090909092,0.2033898305084746,0.6100412207956881,0.4499851578769195,0.5538282061632733,0.42938083793717,0.5671895210128736,0.22855447686012845,1
1,0.9090909090909092,0.5254237288135594,0.5987747841867969,0.5990466359372592,0.6313053184037576,0.4375469110765346,0.5687287191106547,0.45829257353519204,1
1,0.9090909090909092,0.288135593220339,0.6910409144272674,0.5348993017205896,0.3929261379291854,0.3792054697490073,0.5265557855615896,0.6086094718265309,1
1,0.9090909090909092,0.6101694915254238,0.8095868384572195,0.6766615133865421,0.6118009707808956,0.3722756356869833,0.6600289670715601,0.5399325959557639,1
1,0.9090909090909092,0.11864406779661017,0.5082820240976147,0.5462474312212927,0.3668746191441159,0.3741689741131822,0.3523757500641303,0.5170242557926323,1
1,0.9090909090909092,0.4915254237288136,0.6575126217560843,0.480477750040083,0.5220444061238423,0.47687525602199554,0.8010327845446428,0.5244562545097564,1
1,0.9090909090909092,0.9491525423728814,0.6524729445924481,0.45112016343516614,0.5364267658851509,0.4794775528374639,0.1797867011467798,0.5883120380411941,1
1,0.9090909090909092,0.13559322033898305,0.608909939647474,0.5789408849003045,0.38357340531035555,0.1487925393768787,0.6306407387860419,0.4405721667345495,1
1,0.9090909090909092,0.3050847457627119,0.4781285367626612,0.6536010118008881,0.5750809747781108,0.3513526823084342,0.6385579691341007,0.6023133505542558,1
0,0.9545454545454546,0.2711864406779661,0.45054256656934044,0.5214916381493734,0.711785221227659,0.6181451391398883,0.7532011140000437,0.379009171641701,1
1,0.9090909090909092,0.7288135593220338,0.6552670845392211,0.5735347580556676,0.6566582381325853,0.4534175016640193,0.2574274766518092,0.7702109411097331,1
0,0.9545454545454546,0.3559322033898305,0.5674084814726404,0.5656402984626973,0.5374696591398486,0.4681005861806068,0.567750224014892,0.44511123718420414,1
1,0.9090909090909092,0.7627118644067796,0.539784444658281,0.5653466367629583,0.6284807081251518,0.4609514090270567,0.2822743561785415,0.4286438626711472,1
0,0.8636363636363636,0.6271186440677966,0.800447944995844,0.5318526184051561,0.6976263626020001,0.6237338068390706,0.5823813953355026,0.13409930123224983,1
1,0.8181818181818182,0.13559322033898305,0.5320103256793987,0.44454900541283776,0.5165861205834589,0.5968382266305094,0.37401116665942374,0.21069874241739886,1
0,0.8181818181818182,0.288135593220339,0.40375174483739873,0.38835079886267887,0.44897303380398207,0.6450500074817499,0.6526656872250803,0.5045632948743439,1
0,0.7727272727272727,0.01694915254237288,0.5792809890128829,0.4565320528053584,0.435806504119751,0.5909599345031277,0.39503779189779936,0.505893512632711,1
0,0.8636363636363636,0.03389830508474576,0.49465942782005706,0.47671792997256074,0.38997156808504235,0.5384562739043305,0.690392350051918,0.6609082341179149,1
1,0.9090909090909092,0.7966101694915254,0.6257060562757709,0.4826797601191914,0.47196388175122483,0.4601661329959587,0.49834609818093883,0.4916768639366348,1
1,0.8181818181818182,0.3898305084745763,0.4717878752544616,0.5093120282981752,0.43480698514813637,0.39907065101385253,0.37531601294383016,0.5479385774056065,1
0,0.7727272727272727,0.6440677966101694,0.7703610653061951,0.5663915608238851,0.5657175425339319,0.47573174911295013,0.3384186228864361,0.40845301471722373,1
